Index;Tweet_notrans;HS_notrans;Abusive_notrans;HS_Individual_notrans;HS_Group_notrans;HS_Religion_notrans;HS_Race_notrans;HS_Physical_notrans;HS_Gender_notrans;HS_Other_notrans;HS_Weak_notrans;HS_Moderate_notrans;HS_Strong_notrans;Tweet_Parsed_notrans;HS_predict_notrans;Abusive_predict_notrans;HS_Individual_predict_notrans;HS_Group_predict_notrans;HS_Religion_predict_notrans;HS_Race_predict_notrans;HS_Physical_predict_notrans;HS_Gender_predict_notrans;HS_Other_predict_notrans;HS_Weak_predict_notrans;HS_Moderate_predict_notrans;HS_Strong_predict_notrans;Language_notrans;Tweet_trans;HS_trans;Abusive_trans;HS_Individual_trans;HS_Group_trans;HS_Religion_trans;HS_Race_trans;HS_Physical_trans;HS_Gender_trans;HS_Other_trans;HS_Weak_trans;HS_Moderate_trans;HS_Strong_trans;Tweet_Parsed_trans;HS_predict_trans;Abusive_predict_trans;HS_Individual_predict_trans;HS_Group_predict_trans;HS_Religion_predict_trans;HS_Race_predict_trans;HS_Physical_predict_trans;HS_Gender_predict_trans;HS_Other_predict_trans;HS_Weak_predict_trans;HS_Moderate_predict_trans;HS_Strong_predict_trans;Language_trans
255;"""Some memory from the recent election."" ...... Do you know that considering all the stage in #indonesiaelection had been fulfilled and soon the winner will be announce I think its the right time to post someÃ¢ÂÂ¦  https://www.instagram.com/p/BzRuh8mn9Md/?igshid=og5eba0o61xuÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;some memori from the recent election do you know that considering all the stage in indonesia election had been fulfilled and soon the winner will be announce i think it is the right time to post some ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"""Some memory from the recent election."" ...... Do you know that considering all the stage in #indonesiaelection had been fulfilled and soon the winner will be announce I think its the right time to post someÃ¢ÂÂ¦  https://www.instagram.com/p/BzRuh8mn9Md/?igshid=og5eba0o61xuÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;beberapa memori dari pilih baru baru ini anda tahu bahwa ingat semua tahap dalam pilih indonesia telah penuh dan segera menang akan umum saya pikir itu adalah waktu  tepat untuk kirim beberapa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
260;Why do people get happiness with their lives, but i don't feel anything like that?  is all this fair enough with what God gave me? even to die at a young age i feel it's appropriate and legitimate to do so. Capek, sedih, kontol pokoknya;0;1;0;0;0;0;0;0;0;0;0;0;kenapa do people get happiness dengan their lives but i do not t feel anything like that is all this fair enough dengan apa god gave me even to dia at a young age i feel it appropriate and legitimate to do so lelah sedih kontol pokoknya;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Why do people get happiness with their lives, but i don't feel anything like that?  is all this fair enough with what God gave me? even to die at a young age i feel it's appropriate and legitimate to do so. Capek, sedih, kontol pokoknya;0;1;0;0;0;0;0;0;0;0;0;0;kenapa laku orang dapat bahagia dengan hidup mereka tetapi saya tidak t rasa sesuatu seperti itu adalah semua  adil ini cukup dengan tuhan apa beri saya bahkan dia di usia muda saya rasa itu  sesuai dan sah untuk laku lelah sedih kontol pokok;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
262;"Congrats Ã°ÂÂÂ.. *THANKS FOR DROPPING YOUR WINNING  TESTIMONY SIR, KEEP SUBSCRIBING WITH US AND KEEP WINNING MORE, YOUR WINNING IS GUARANTY AND CERTAIN WITH ALBERT  FIXED MATCH Ã°ÂÂ¤ÂÃ°ÂÂÂ½*
#pumamania #jkuat #BlackFlyday #Viswasam #VTcosmetics #DALvsBUF #GOATBlackFriday #GanyangMalaysia  pic.twitter.com/wmSUlOwRTy";0;0;0;0;0;0;0;0;0;0;0;0;congratulation terima kasih for dropping your winning testimoni sir keep subscribing dengan us and keep winning more your winning is guarantee and ceritakan dengan albert fixed match pumamania kuat black fly day viswasam vtcosmetics dalvsbuf go at black friday ganyang malaysia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"Congrats Ã°ÂÂÂ.. *THANKS FOR DROPPING YOUR WINNING  TESTIMONY SIR, KEEP SUBSCRIBING WITH US AND KEEP WINNING MORE, YOUR WINNING IS GUARANTY AND CERTAIN WITH ALBERT  FIXED MATCH Ã°ÂÂ¤ÂÃ°ÂÂÂ½*
#pumamania #jkuat #BlackFlyday #Viswasam #VTcosmetics #DALvsBUF #GOATBlackFriday #GanyangMalaysia  pic.twitter.com/wmSUlOwRTy";0;0;0;0;0;0;0;0;0;0;0;0;selamat terima kasih untuk jatuh anda menang testimoni pak keep langgan dengan kami dan terus menang lebih anda menang adalah jamin dan dengan cerita albert tetap tanding pumamania kuat fly hitam vtcosmetics hari viswasam dalvsbuf pergi pada hitam jumat ganyang malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
282;Happy election day, choose the right people as your representative in government #IndonesiaElection;0;0;0;0;0;0;0;0;0;0;0;0;happy election day choose the right people as your representative in government indonesia election;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Happy election day, choose the right people as your representative in government #IndonesiaElection;0;0;0;0;0;0;0;0;0;0;0;0;senang hari pilih pilih orang  tepat bagai wakil di milu indonesia perintah;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
291;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claiming indonesia cultures it just make your country seems like an idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;sayang henti malaysia klaim budaya indonesia itu hanya buat negara anda tampak seperti idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
291;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claiming indonesia cultures it just make your country seems like an idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;sayang henti malaysia klaim budaya indonesia itu hanya buat negara anda tampak seperti idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
291;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claiming indonesia cultures it just make your country seems like an idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;sayang henti malaysia klaim budaya indonesia itu hanya buat negara anda tampak seperti idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
291;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claiming indonesia cultures it just make your country seems like an idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;sayang henti malaysia klaim budaya indonesia itu hanya buat negara anda tampak seperti idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
1711;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claiming indonesia cultures it just make your country seems like an idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;sayang henti malaysia klaim budaya indonesia itu hanya buat negara anda tampak seperti idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
1711;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claiming indonesia cultures it just make your country seems like an idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;sayang henti malaysia klaim budaya indonesia itu hanya buat negara anda tampak seperti idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
1711;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claiming indonesia cultures it just make your country seems like an idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;sayang henti malaysia klaim budaya indonesia itu hanya buat negara anda tampak seperti idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
1711;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claiming indonesia cultures it just make your country seems like an idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;sayang henti malaysia klaim budaya indonesia itu hanya buat negara anda tampak seperti idiot malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
293;one thing that sucks about being live in indonesia is that your standard for food is already so high. no other country food will impress youÃ°ÂÂÂ­;0;1;0;0;0;0;0;0;0;0;0;0;one thing that sucks about being live in indonesia is that your standard for food is already so high no other country food will impress you ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;one thing that sucks about being live in indonesia is that your standard for food is already so high. no other country food will impress youÃ°ÂÂÂ­;0;1;0;0;0;0;0;0;0;0;0;0;satu hal  sebal tentang jadi hidup di indonesia adalah bahwa standar untuk makan sudah makan negara begitu tinggi tidak lie akan buat anda;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
319;I go up steps, down steps, travel on trains, backwards, whatever lol;0;0;0;0;0;0;0;0;0;0;0;0;i go up steps down steps travel on trains backwards apapun ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;I go up steps, down steps, travel on trains, backwards, whatever lol;0;0;0;0;0;0;0;0;0;0;0;0;i naik tangga turun tangga jalan di kereta belakang apa ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
328;"It's like overwhelming but the portion is too much. You easily feel amazed.
In Indonesian, it's similar to kampungan (tacky).";0;1;0;0;0;0;0;0;0;0;0;0;it like overwhelming but the portion is too much you easily feel amazed in indonesian it similar to kampungan tacky ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"It's like overwhelming but the portion is too much. You easily feel amazed.
In Indonesian, it's similar to kampungan (tacky).";0;1;0;0;0;0;0;0;0;0;0;0;seperti landa tapi bagi terlalu banyak anda mudah rasa kagum di indonesia mirip dengan kampung norak;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
352;maaf sebelumnya tapi BANGSAT ANJIR MIRREL SAYANG BANGET BANGET BANGET SAMA JIN AND IM NOT THE TYPE TO JUST SAY THE L WORD FOR THE SAKE OF IT NO I ALWAYS MEAN IT EVERYTIME I SAY I LOVE SOMEONE SO IM GONNA SAY IT AGAIN I LOVE KIM SEOKJIN SO MUCH WHAT THE FUCK I WANNA PROTECT HIM,,,,;0;1;0;0;0;0;0;0;0;0;0;0;maaf sebelumnya tapi bangsat anjir mirrel sayang banget banget banget sama jin and i am not the tipe to just say the l word for the sake of it no i always mean it everytime i say i love someone so i am going to say it again i love kim seok jin so much apa the fuck i ingin protect him ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;maaf sebelumnya tapi BANGSAT ANJIR MIRREL SAYANG BANGET BANGET BANGET SAMA JIN AND IM NOT THE TYPE TO JUST SAY THE L WORD FOR THE SAKE OF IT NO I ALWAYS MEAN IT EVERYTIME I SAY I LOVE SOMEONE SO IM GONNA SAY IT AGAIN I LOVE KIM SEOKJIN SO MUCH WHAT THE FUCK I WANNA PROTECT HIM,,,,;0;1;0;0;0;0;0;0;0;0;0;0;maaf belum tapi bangsat anjir mirrel sayang banget banget banget sama jin dan saya bukan tipe hanya kata kata l untuk penting itu tidak saya selalu arti tiap kali saya kata saya cinta orang jadi saya akan kata lagi aku cinta kim seok jin begitu banyak apa fuck saya ingin lindung;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
354;ternyata cant take big dick but i suck on it;0;1;0;0;0;0;0;0;0;0;0;0;ternyata cant take besar dick but i suck on it;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;ternyata cant take big dick but i suck on it;0;1;0;0;0;0;0;0;0;0;0;0;nyata tidak dapat ambil gede kontol tetapi saya isap itu;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
361;#ShamedByYou sby... a liar n a killer.. don't trust him n WR coalition ... they r just a bullshit n an asshole...;1;1;1;0;0;0;0;0;1;1;0;0; shamed by you susilo bambang yudhoyono a liar dan a killer do not t trust him dan wr coalition they r just a bullshit dan an asshole ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en;#ShamedByYou sby... a liar n a killer.. don't trust him n WR coalition ... they r just a bullshit n an asshole...;1;1;1;0;0;0;0;0;1;1;0;0;t malu oleh anda susilo bambang yudhoyono bohong dan bunuh tidak percaya pada koalisi wr dan mereka r hanya omong kosong a dan bajing;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en
368;"I can't wait to see you on Asian Games, see how far are you going ?
#ShameOnYouMalaysia";0;0;0;0;0;0;0;0;0;0;0;0;i can t tunggu to see you on asian games see how far are you pergi shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"I can't wait to see you on Asian Games, see how far are you going ?
#ShameOnYouMalaysia";0;0;0;0;0;0;0;0;0;0;0;0;saya dapat t tunggu untuk lihat anda di asi game lihat berapa jauh anda pergi malu pada anda malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
369;"but to me the word 'fuck' is not funny and strong enough like
'anjing'
'si bangsat'
'anying'
'kampret njing',,,,";0;1;0;0;0;0;0;0;0;0;0;0;but to me the word fuck is not funny and strong enough like anjing i bangsat anjing kampret anjing ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"but to me the word 'fuck' is not funny and strong enough like
'anjing'
'si bangsat'
'anying'
'kampret njing',,,,";0;1;0;0;0;0;0;0;0;0;0;0;tapi bagi kata apa tidak lucu dan cukup kuat seperti anjing saya bangsat anjing kampret anjing;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
377;USER Ian pantat';0;1;0;0;0;0;0;0;0;0;0;0;user ian pantat ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;USER Ian pantat';0;1;0;0;0;0;0;0;0;0;0;0;guna ian pantat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
380;i love being multilingual i can even curse on sundanese too like anjing jelema naha si bangsat;0;1;0;0;0;0;0;0;0;0;0;0;i love being multilingual i can even curse on sundanese too like anjing orang naha  bangsat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;i love being multilingual i can even curse on sundanese too like anjing jelema naha si bangsat;0;1;0;0;0;0;0;0;0;0;0;0;saya suka jadi multibahasa saya bahkan dapat kutuk pada sunda juga seperti anjing orangutan naha  bangsat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
383;happy birthday din. jangan bangsat sangat pls. its great bcs i'm the last one yg wish for today lol fuck you  USER,,,,;0;1;0;0;0;0;0;0;0;0;0;0;happy birthday din jangan bangsat sangat tolong it is great because i sama the last one  wish for today  fuck you user ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;happy birthday din. jangan bangsat sangat pls. its great bcs i'm the last one yg wish for today lol fuck you  USER,,,,;0;1;0;0;0;0;0;0;0;0;0;0;selamat ulang tahun din jangan bangsat sangat tolong sangat bagus karena saya sama  akhir satu ingin  untuk hari ini  cinta anda guna;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
386;What the?!? Who says that our President SBY is Kafir??? That's the most BULLSHIT thing I've ever heard... and it's on worldwide TT....;0;1;0;0;0;0;0;0;0;0;0;0;apa the who says that our presiden susilo bambang yudhoyono is kafir that the paling bullshit thing i ve ever heard and it on worldwide tt ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;What the?!? Who says that our President SBY is Kafir??? That's the most BULLSHIT thing I've ever heard... and it's on worldwide TT....;0;1;0;0;0;0;0;0;0;0;0;0;apa   kata bahwa kami presiden susilo bambang yudhoyono yaitu kafir bahwa hal omong kosong pucat saya  pernah dengar dan pada tt seluruh dunia;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
391;STOP MAKING KAMPUNGAN PEOPLE FAMOUS;0;1;0;0;0;0;0;0;0;0;0;0;stop making kampungan people famous;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;STOP MAKING KAMPUNGAN PEOPLE FAMOUS;0;1;0;0;0;0;0;0;0;0;0;0;henti buat kampung orang orang kenal;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
395;habis nyusu dua box going to sit on the toilet for 4hours now;0;0;0;0;0;0;0;0;0;0;0;0;habis nyusu dua box pergi to sit on the toilet for hours now;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;habis nyusu dua box going to sit on the toilet for 4hours now;0;0;0;0;0;0;0;0;0;0;0;0;habis nyusu doa kotak pergi untuk duduk di toilet lama jam sekarang;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
396;Do not waste your rights for a better Indonesia. #DemocracyParty #IndonesiaElection #BotanyJakarta #BotanyRestaurant  http://fb.me/1qtBigsKkÃÂ ;0;0;0;0;0;0;0;0;0;0;0;0;do not waste your rights for a better indonesia democracy party indonesia election botany jakarta botany restaurant ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Do not waste your rights for a better Indonesia. #DemocracyParty #IndonesiaElection #BotanyJakarta #BotanyRestaurant  http://fb.me/1qtBigsKkÃÂ ;0;0;0;0;0;0;0;0;0;0;0;0;jangan buang hak anda untuk lebih baik indonesia pesta demokrasi indonesia botani milu jakarta botani restoran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
398;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user user user user user user user user user user user user user user user user;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
411;My Bacteria, called Kontol, just wiped out the world in 712 days! #PlagueInc http://s.ndemiccreations.com/plague/i/4ad8e1fe287a693aÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;my bacteria called kontol just wiped out the world in day plagueinc ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;My Bacteria, called Kontol, just wiped out the world in 712 days! #PlagueInc http://s.ndemiccreations.com/plague/i/4ad8e1fe287a693aÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;bakteri saya sebut kontol hanya usap keluar dunia di hari plagueinc;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
421;I can't agree more... My point however is when your shoes are free of NAJIS and your intention is good you are free to pray inside any mosque Ã°ÂÂÂ... It happens in Mecca and Madina daily.;0;0;0;0;0;0;0;0;0;0;0;0;i can t agree more my point however is when your shoes are free of najis and your intention is good you are free to pray inside any mosque it happens in mecca and madina daily ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;I can't agree more... My point however is when your shoes are free of NAJIS and your intention is good you are free to pray inside any mosque Ã°ÂÂÂ... It happens in Mecca and Madina daily.;0;0;0;0;0;0;0;0;0;0;0;0;saya bisa t tuju poin saya namun adalah ketika sepatu anda bebas dari najis dan niat anda baik anda bebas untuk doa dalam tiap masjid itu jadi di mek dan madinah tiap hari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
425;Japan Is developed nation,we can not compare with them ,China , Indonesia are best peer .There demography ,social and economic condition similar.the issue mentioned in China are mostly pro democracy and fueled by Western media.despite some issues ,people are largely happy.;0;0;0;0;0;0;0;0;0;0;0;0;japan is developed nation we can not compare dengan them cina indonesia are best peer there demography sosial and ekonomi condition similar the isu mentioned in cina are paling banyak pro democracy and fueled by western media despite some issues people are largely happy ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Japan Is developed nation,we can not compare with them ,China , Indonesia are best peer .There demography ,social and economic condition similar.the issue mentioned in China are mostly pro democracy and fueled by Western media.despite some issues ,people are largely happy.;0;0;0;0;0;0;0;0;0;0;0;0;jepang adalah negara maju kita tidak bisa band dengan mereka cina indonesia adalah rekan baik  ada demografi kondisi sosial dan ekonomi rupa isu sebut di cina  pucat demokrasi banyak pro dan dorong oleh medium barat meski beberapa masalah orang bagi besar senang;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
