Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;OOV
3179;Dan engaku malah party sana sini, tak berhenti seperti cinta ku kepadamu tak pernah berarti. Bajingan';1;1;1;0;0;0;0;0;1;1;0;0;dan mengaku malah party sana sini tidak berhenti seperti cinta aku kepadamu tidak pernah berarti bajingan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;kepadamu
3188;Ari sarua beki mah repeh monyet\xf0\x9f\x98\x86\xf0\x9f\x98\x86';0;1;0;0;0;0;0;0;0;0;0;0;ari sama beki  rapi monyet ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;beki, rapi
3194;#TemanMakanTeman Itu ketika ujian dia tdk tahu dan kita memberi tahu tp pas kita tdk tahu dia pura2 budek kalau di panggil USER USER #ReuniZ';0;1;0;0;0;0;0;0;0;0;0;0; teman makan teman itu ketika ujian dia tidak tahu dan kita memberi tahu tetapi pas kita tidak tahu dia pura pura budek kalau di panggil user user reuni ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;reuni
3197;Those potholes are his method of berjuang against Cina/Yindia/Kafir Laknatullah! And Syah is trying to get them patched!;1;1;0;1;1;1;0;0;0;0;1;0;those potholes are his method of berjuang against cina yindia kafir laknatullah and syah is trying to get them patched ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;potholes, method, yindia, syah, patched
3200;Memang bukan Partai yg dibangkitkan tp faham Komunis yg ingin bangkitkan dan ditanamkan oleh rezim ini pak...;1;0;1;0;0;1;0;0;0;1;0;0;memang bukan partai  dibangkitkan tetapi paham komunis  ingin bangkitkan dan ditanamkan oleh rezim ini pak ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;dibangkitkan, bangkitkan, ditanamkan
3206;even dia ustaz, berserban berjubah putih, tapi kalau drive macam celaka, dia tetap tergolong dalam golongan babi ya anak anak.';1;1;1;0;1;0;0;0;0;1;0;0;even dia ustaz berserban berjubah putih tapi kalau drive macam celaka dia tetap tergolong dalam golongan babi  anak anak ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;berserban, berjubah, drive, celaka, tergolong
3207;Niggas was supporting your cornball ass cus you black and did shit for a good cause now you just being a dick;1;1;1;0;0;1;0;0;0;1;0;0;niggas was supporting your cornball ass because you black and did shit for a good cause now you just being a dick;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;cornball, a, a
3209;If you were an activist what would want to protest against?... Ã¢ÂÂ yahudi bangsat!  http://ask.fm/a/226j8if5ÃÂ ;1;1;0;1;1;0;0;0;0;0;1;0;if you were an activist apa would want to protest against yahudi bangsat ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;activist
3213;Gak papa kang yg penting pak abu nya masih iman dan tobat pasti di ampuni Allah swt ...Ã°???Ã°???Ã°???;0;0;0;0;0;0;0;0;0;0;0;0;tidak papa kakak  penting pak abu  masih iman dan tobat pasti di ampuni allah subhanahu wa taala ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;ampuni
3221;USER USER USER USER USER USER Pak, apa program2 untuk tki? Sy jurnalis koran Berita Indonesia d hong kong.';0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user pak apa program program untuk tenaga kerja indonesia aku jurnalis koran berita indonesia di hong kong ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;jurnalis
3225;You bloody munafik son of prostitute. I am investor Heeragold and you bloody devil what is your relation.  https://twitter.com/FarhanK65804512/status/1206712432598638592ÃÂ Ã¢ÂÂ¦;1;1;1;0;0;0;0;0;1;1;0;0;you bloody munafik son of prostitute i am investor heeragold and you bloody devil apa is your relation ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;prostitute, i, heeragold, devil, relation
3226;"If Jesus is a Malaysian can you imagine how pening the JPN people will be "" dia no bangsa apa? yahudi ke tuhan?.."" .LMAO";1;0;0;1;1;0;0;0;0;0;1;0;if yesus is a malaysian can you imagine how pening the jepang people will be dia no bangsa apa yahudi ke tuhan laughing my ass off;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, pening
3228;Yg paling mirisnya, mereka tuh cowo bertiga anj anj anj anj anj! COWO LOH! Sanggup ya mulutnya ngerumpi terus gbisa diam kaya congor bebek. Sampe film nya habis anjiiirr! Kesal ke ubun ubun dah ketahan dlm hati karena pasti ga enak jg ikutan emosi apalag;1;1;1;0;0;0;0;1;0;1;0;0; paling mirisnya mereka itu pria bertiga anjing anjing anjing anjing anjing pria  sanggup  mulutnya merumpi terus tidak bisa diam kaya congor bebek sampai film  habis anjiiirr kesal ke ubun ubun sudah ketahan dalam hati karena pasti tidak enak juga ikutan emosi apalah;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;mirisnya, bertiga, merumpi, bebek, anjiiirr, ubun, ubun, ketahan
3237;USER Dasar goblok dan tolol,NKRI dipimpin sama manusia turunan onta.Harus cari pemimpin yg WNI asli yg pintar dan berbobot.Bukan turunan onta yg otaknya ISIS';1;1;0;1;1;0;0;0;0;0;1;0;user dasar goblok dan tolol negara kesatuan republik indonesia dipimpin sama manusia turunan unta harus cari pemimpin  warga negara indonesia asli  pintar dan berbobot bukan turunan unta  otaknya isis ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;turunan, berbobot, turunan
3238;Merokok akan terlihat keren kalau asapnya keluar dari pantat';0;1;0;0;0;0;0;0;0;0;0;0;merokok akan terlihat keren kalau asapnya keluar dari pantat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;asapnya
3240;pas kmren . kamu itu berengsek ! RT USER Not all boys are jerk , please notice it , not all boys considered girls as gum ,;0;1;0;0;0;0;0;0;0;0;0;0;pas kemarin kamu itu berengsek rt user not all boys are jerk please notice it not all boys considered girl as gum ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;jerk, notice, gum
3241;Oh ya lupa... trimakasih banyak Pak sejak Bpk jdi presiden barulah jalan negara di tempat kami terjamah aspal mulus.... Pos Lintas Batas ngk malu-maluin lgi. Serasa sdh berada di surga pak.;0;0;0;0;0;0;0;0;0;0;0;0;  lupa terima kasih banyak pak sejak bapak jadi presiden barulah jalan negara di tempat kami terjamah aspal mulus pos lintas batas tidak malu memalukan lagi serasa sudah berada di surga pak ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;barulah, terjamah, aspal, lintas
3256;"Para pembajak agama ini intoleran dan reaktif, mereka terbiasa menggunakan agama sebagai badik untuk menusuk lawan duniawinya. Tapi mendadak toleran ketika keyakinannya dihina oleh kawan duniawinya. ; Ya, mereka memang gunakan agama untuk mengejar tujuan2";1;0;0;1;1;0;0;0;0;0;1;0;para pembajak agama ini intoleran dan reaktif mereka terbiasa menggunakan agama sebagai badik untuk menusuk lawan duniawinya tapi mendadak toleransi ketika keyakinannya dihina oleh kawan duniawinya  mereka memang gunakan agama untuk mengejar tujuan tujuan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pembajak, reaktif, badik, duniawinya, keyakinannya, duniawinya
3258;That balls came out at last huh  USER anyway appreciate ur appologize BUT though it happen 20km from Bukit Jalil it still some damn pussy action done by some pussies..so we want justice as much as u were when things happen to ur man #shameonyousaddiq #shameonyoumalaysia  https://twitter.com/permadiaktivis/status/1198225288678633478ÃÂ Ã¢ÂÂ¦;1;1;1;0;0;0;0;0;1;1;0;0;that balls came out at last  user anyway appreciate kamu appologize but though it happen km from bukit jalil it still some damn pussy action done by some pussies so we want justice as much as kamu were when berpikir happen to kamu man shame on you saddiq shame on you malaysia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;appologize, jalil, pussies
3259;USER Salah pangkah dpt taik..taik lgbt,liberal,menentang raja\xc2\xb2,pengampu kafir harbi.';1;1;0;1;1;0;0;1;0;0;1;0;user salah pangkah dapat tai tai lesbian gay bisexual transgender liberal menentang raja pengampu kafir harbi ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pangkah, pengampu
3260;Masalah betul la kulit sensitif ni. Pantang sikit je dah jadi monyet';0;1;0;0;0;0;0;0;0;0;0;0;masalah benar  kulit sensitif nih pantang sikit saja sudah jadi monyet ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pantang, sikit
3269;Gue gamau nyindir tapi jadi kesannya jadi nyindir hadeeehhh bego wkwk';0;1;0;0;0;0;0;0;0;0;0;0;aku tidak mau menyindir tapi jadi kesannya jadi menyindir  bego  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;menyindir, kesannya, menyindir
3271;Demo 299 adalah demo stress frustrasi dan gagal. Tadinya demo itu menjadi demo massal dengan ratusan ribu dan... URL;1;0;0;1;0;0;0;0;1;0;1;0;demo adalah demo stres frustrasi dan gagal tadinya demo itu menjadi demo massal dengan ratusan ribu dan url;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;frustrasi, tadinya, massal
3284;USER USER USER USER Mereka kan kaum pekok...bawaannya baperan Mulu....KL kata Junjunannya A....ngikut smua,dasar kaum dongo GK pnya pendirian yah....Malu2in in org Islam ajja';1;1;0;1;1;0;0;0;0;0;1;0;user user user user mereka  kaum bodoh bawaannya bawa perasaan mulu kalau kata junjungannya a mengikut semua dasar kaum dungu tidak punya pendirian  memalukan in orang islam saja ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;bawaannya, a, mengikut, pendirian
3288;"Hahaha people getting butt hurt when talking bout how cheated Malay is 
#ShameOnYouMalaysia";0;0;0;0;0;0;0;0;0;0;0;0; people getting butt hurt when membicarakan bout how cheated malaysia is shame on you malaysia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;butt
3289;Good, Pembubaran HTI is a must for stoping these Khilafah wannabe. If this one end without any chaos, FPI should be next.;1;0;0;1;1;0;0;0;0;0;0;1;good pembubaran hizbut tahrir indonesia is a must for stoping these khilafah wannabe if this one end tanpa any chaos front pembela islam should be next ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;pembubaran, a, stoping, wannabe
3296;"USER Pak Recep..............anda salah, itu gubernur pakkkk....bukan presiden ., presiden kami lagi di Got.... ; Nih liat kalo gak percaya...";1;0;1;0;0;0;0;0;1;1;0;0;user pak resep kamu salah itu gubernur pak bukan presiden presiden kami lagi di got nih lihat kalau tidak percaya ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;resep
3297;USER Produk dalem negeri dibilang alay produk luar dibilang hypebeast. Ironi sih, giliran urusan negara bilangnya \xe2\x80\x9canti asing\xe2\x80\x9d.';0;0;0;0;0;0;0;0;0;0;0;0;user produk dalam negeri dibilang alay produk luar dibilang hypebeast ironi  giliran urusan negara bilangnya anti asing ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;hypebeast, ironi
3299;i KNOW for damn sure yall dont even care for anything outside of your ship and i know yall lowkey homophobic asses only wants to fetishize gay ships but continue to mock and discriminate lgbt+ community. makan tai aja sana bangsat;1;1;0;1;0;0;0;1;0;0;1;0;i know for damn sure yel do not even care for anything outside of your ship and i know yel lowkey homophobic asses only wants to fetishize gay ships but continue to mock and discriminate lesbian gay bisexual transgender community makan tai saja sana bangsat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, ship, i, lowkey, homophobic, asses, fetishize, ships, mock, discriminate
3301;Agar kelak dapat mengungkap dengan jujur, siapa sebenarnya Muhammad dan siapa yg bicara di Quran, betul Pak Lukman?;0;0;0;0;0;0;0;0;0;0;0;0;agar kelak dapat mengungkap dengan jujur siapa sebenarnya muhammad dan siapa  bicara di alquran benar pak lukman ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;mengungkap
3307;B*ll c*sby got a MAXIMUM of 10 years. Thats suchh BULLSHIT that man deserves to serve 3 life sentences.;0;1;0;0;0;0;0;0;0;0;0;0;b ll c susilo bambang yudhoyono got a maximum of years itu suchh bullshit that man deserves to serve life sentences ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;b, c, a, maximum, suchh, deserves, serve, sentences
3315;"USER bagus bagus banget! kaya lo liat sejarah dari sisi yang lain sih.\n\nsama satu lg novel leila chudori yang ""Pulang"" juga juara banget, itu tentang eksil pki gitu deh.'";0;0;0;0;0;0;0;0;0;0;0;0;user bagus bagus banget kaya kamu lihat sejarah dari sisi  lain  sama satu lagi novel leila chudori  pulang juga juara banget itu tentang eksil partai komunis indonesia begitu  ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;leila, chudori, eksil
3316;"This region of Asia, to me, it is also under siege from the conservatives and Reformists who wants to turn democracy into a religion based autocracy. 

Indonesia and Malaysia are now a serious threat to this region of Asia.
 https://www.sinchew.com.my/content/content_2204339.htmlÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;1;0;this region of asia to me it is also under siege from the conservatives and reformists who wants to turn democracy into a religion based autocracy indonesia and malaysia are now a serious threat to this region of asia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;siege, conservatives, reformists, a, autocracy, a
3318;apapun motif konflik rohingya yg pasti umat muslim di zalimi. titik. RedbonsSaveRohingya;1;0;0;1;1;0;0;0;0;0;1;0;apapun motif konflik rohingya  pasti umat muslim di zalimi titik redbone save rohingya;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;motif, zalimi, redbone
3320;itu kan editan e*nkook, goblok. what do they smoke? crack? lmao gtfo  https://twitter.com/sugawifeyy_/status/1223452413178179584ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;itu  editan e nkook goblok apa do they smoke crack laughing my ass off get the fuck out ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;editan, e, nkook, smoke, crack
3323;Bergelar Profesor Doktor ditololkan atau menampakkan diri jadi orang tolol karena mengutip Quran, sangat disayangkan;1;1;0;1;1;0;0;0;0;0;1;0;bergelar profesor doktor ditololkan atau menampakkan diri jadi orang tolol karena mengutip alquran sangat disayangkan;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;bergelar, doktor, ditololkan, menampakkan, mengutip, disayangkan
3328;For us, the Indonesian people, FPI and HTI are like a grain of sand in the middle of the ocean, once they hit it immediately they fell. #TangkapPRABOWO #TangkapMustofaNahra;1;0;0;1;1;0;0;0;0;0;0;1;for us the indonesian people front pembela islam and hizbut tahrir indonesia are like a grain of sand in the tengah of the ocean once they hit it immediately they fell tangkap prabowo tangkap mustofa nahra;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;a, grain, sand, ocean, immediately, fell, mustofa, nahra
3329;USER bukannya, Israel yang mengundang yahudi dari seluruh dunia utk tinggal di israel, banyak warga Israel adalah keturunan2 yg org tua ny dari negara2 arab .';0;0;0;0;0;0;0;0;0;0;0;0;user bukannya israel  mengundang yahudi dari seluruh dunia untuk tinggal di israel banyak warga israel adalah keturunan keturunan  orang tua  dari negara negara arab ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;mengundang
3330;"USER Dulu dipaksa menanam sama van den bosch di ambil hasilnya di jual sama belanda via VOC. lalu hasilnya pun di korup VOC sayangnya sampai merdeka pin begitu. Hasil panen di salurkan lewat badan pemerintah &amp; jg di korup sama pejabat bangke..\n\n";1;1;0;1;0;0;0;0;1;0;1;0;user dulu dipaksa menanam sama van den bosch di ambil hasilnya di jual sama belanda via voc lalu hasilnya  di korupsi voc sayangnya sampai merdeka pin begitu hasil panen di salurkan lewat badan pemerintah juga di korupsi sama pejabat bangkai ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;menanam, van, den, bosch, voc, voc, salurkan
3335;USER Siapa tahu dg buah2an mereka lebih mudah memahami gus... secara kfc itu produk amerika yg kafir...';0;1;0;0;0;0;0;0;0;0;0;0;user siapa tahu dengan buah buahan mereka lebih mudah memahami gus secara kentaki fried chicken itu produk amerika  kafir ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;buahan, kentaki, fried
3339;"USER Istilah 'cebong' dan 'kampret' kurang berbau Arab. Pakailah istilah 'onta dungu' atau 'keledai liar'.""";1;1;0;1;0;0;0;0;1;0;1;0;user istilah kecebong dan kampret kurang berbau arab pakailah istilah unta dungu atau keledai liar ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;pakailah, keledai
3342;USER rezim suharto kroni prabowo justru yg anti islam liat muslim priok yg demo di bantai keluarga suharto prabowo;1;0;1;0;0;0;0;0;1;1;0;0;user rezim soeharto kroni prabowo justru  anti islam lihat muslim priok  demo di bantai keluarga soeharto prabowo;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;priok
3343;USER Kampret juga mau kasar n bandit di NKRI ntr semua Orang Cina di usir rakyat Indonesia biar tau rasa;1;1;0;1;0;1;0;0;0;0;1;0;user kampret juga mau kasar dan bandit di negara kesatuan republik indonesia nanti semua orang cina di usir rakyat indonesia biar tau rasa;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;bandit
3344;49. Prabowo dan gerombolannya tidak mampu menandingi USER dgn isu... URL;1;0;0;1;0;0;0;0;1;0;1;0; prabowo dan gerombolannya tidak mampu menandingi user dengan isu url;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;gerombolannya, menandingi
3345;PM: \xe2\x80\x9cHeh, bajingan kalian semua! Malah seenaknya duduk duduk. Sudah berapa hari telat konstruksinya?\xe2\x80\x9d (Marah dengan muka serius) URL;1;1;0;1;0;0;0;0;1;0;1;0;pm he bajingan kalian semua malah seenaknya duduk duduk sudah berapa hari telat konstruksinya marah dengan muka serius url;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;seenaknya, konstruksinya
3348;Sehaj, suck me into your sphere. Or how about you being monsoon-winded into Indonesia? Recall the glorious Sri Vijaya mandala that led to Ã¢ÂÂIndoÃ¢ÂÂ in Indonesia and Indochina. And use the periphery to kick the mother ship.;0;0;0;0;0;0;0;0;0;0;0;0;sehaj suck me into your sphere orang how about you being monsoon winded into indonesia recall the glorious sri vijaya mandala that led to indonesia in indonesia and indonesia china and use the periphery to kick the mother ship ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;sehaj, sphere, monsoon, winded, recall, glorious, vijaya, mandala, led, china, periphery, ship
3349;I agree - particularly in the case of HTI. But FPI routinely engage in violence, other crime and general intimidation of the public so perhaps more justified?;1;0;0;1;1;0;0;0;0;0;1;0;i agree particularly in the case of hizbut tahrir indonesia but front pembela islam routinely engage in violence other crime and general intimidation of the publik so perhaps more justified ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, particularly, routinely, engage, crime, intimidation, justified
3351;W'kesian kes ma oposisi.Makin ksni y malah jd bolot.! Soal itung mengitung sri mulyani mah emang suhu y,boleh dibilang klas dunia, URL;1;1;0;1;0;0;1;0;0;0;1;0;aku kasihan kes sama oposisi semakin ke sini iya malah jadi bolot soal hitung menghitung sri mulyani  memang suhu iya boleh dibilang kelas dunia url;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;kes, menghitung, mulyani
3355;ARTINYA APA ? Pribumi sadari & lihat siapa mereka ? KECUALI KALIAN sama-sama CINA KOMUNIS / MISIONARIS abaikan tweet ini usir cina Indonesia;1;0;0;1;0;1;0;0;0;0;0;1;artinya apa pribumi sadari lihat siapa mereka kecuali kalian sama sama cina komunis misionaris abaikan twit ini usir cina indonesia;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;sadari, misionaris, abaikan
3360;USER SAMAA!!! kaya tersentuh banget covernya dia :(( terus pas dia akhirnya gandeng si kristen wiig tuh kayaa finallyyyy he breaks out from his old self and conquer all his fear. Oiya kak coba tonton into the wild bagus juga! walaupun tragis ceritany;0;0;0;0;0;0;0;0;0;0;0;0;user sama kaya tersentuh banget covernya dia terus pas dia akhirnya gandeng  kristen rambut palsu itu kaya finallyyyy he breaks out from his old self and conquer all his fear  iya kakak coba tonton into the wild bagus juga walaupun tragis ceritanya;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;tersentuh, covernya, gandeng, finallyyyy, breaks, conquer, wild, tragis, ceritanya
3371;USER Vclip penuh bokong \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';0;1;0;0;0;0;0;0;0;0;0;0;user video klip penuh bokong ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;klip
3373;Ak family islamic... Yg kau tu family kapir laknat ke bodoh! Kau dh laaa hidup menipu! Kesian mak bapak kau...dah didik dengan ADAB ADAB yg kau agungkan... Sekali kau membesar dengan perangai xguna kau, menipu sana sini, bohong sana sini... Matilanak....;1;1;0;1;1;0;0;0;0;0;1;0;aku family islam  kamu itu family kafir laknat ke bodoh kamu sudah  hidup menipu kasihan ibu bapak kamu sudah didik dengan adab adab  kamu agungkan sekali kamu membesar dengan perangai tidak berguna kamu menipu sana sini bohong sana sini matilanak ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;didik, adab, adab, agungkan, membesar, matilanak
3375;USER Klo NU CABANG KRISTEN GIMN?';1;0;1;0;1;0;0;0;0;1;0;0;user kalau nu cabang kristen bagaimana ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;cabang
3377;Di wikipedia, orde baru termasuk pemerintahan junta militer kayak pemerintahan myanmar sekarang? B aja. Yg diktator kan cuma jokowi.;1;0;1;0;0;0;0;0;1;1;0;0;di wikipedia orde baru termasuk pemerintahan junta militer kayak pemerintahan myanmar sekarang b saja  diktator  hanya jokowi ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;wikipedia, junta, b
3380;sumpah subjek ni byk gila babi';1;1;1;0;0;0;0;0;1;1;0;0;sumpah subjek nih banyak gila babi ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;subjek
3388;#shameonyoumalaysia  cheating til the end , are you sure that this is a clear winner? #cheater #KLSeaGames2017 pic.twitter.com/RbjUnGAvPi;1;0;0;1;0;0;0;0;1;0;1;0; shame on you malaysia cheating til the end are you sure that this is a clear winner cheater kuala lumpur sea games ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;til, a
3398;Fuck you, selebtwit. The fuck you know about my hometown. Biasa makan di kota aja bacot bangsat.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck you selebtwit the fuck you know about my hometown biasa makan di kota saja bacot bangsat ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;selebtwit, hometown
3406;"USER saya suka kalimat seperti ini ustadz,halus tp menghujam ke sanubari ?; #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;user saya suka kalimat seperti ini ustaz halus tetapi menghujam ke sanubari ganti presiden;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;halus, menghujam, sanubari
3409;19. Koruptor pribumi yg disuruh kabur sebelum ditangkap contohnya Nazarudin. Info penangkapan dibocorkan KPK kepada Nazar dgn imbalan USD 1 juta\n\nLalu pejabat polda mengantar dan kawal Nazar sampai naik pesawat. Akhir cerita Sampai di Kolombia \n\nItulah KPK kita \n\nBejat';1;1;0;1;0;0;0;0;1;0;1;0; koruptor pribumi  disuruh kabur sebelum ditangkap contohnya nazarudin info penangkapan dibocorkan komisi pemberantasan korupsi kepada nazar dengan imbalan usd juta lalu pejabat kepolisian daerah mengantar dan kawal nazar sampai naik pesawat akhir cerita sampai di kolombia itulah komisi pemberantasan korupsi kita bejat ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;nazarudin, penangkapan, dibocorkan, nazar, imbalan, usd, mengantar, kawal, nazar, kolombia
3414;USER USER Iya lah, kafir mana pantas sih, darahnya aja halal kok buat bani koplak kayak situ.';1;1;0;1;1;0;0;0;0;0;1;0;user user iya  kafir mana pantas  darahnya saja halal  buat bani kocak kayak kamu ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;darahnya
3423;Bullshit SBY, What game again,,? People don't need DPR., #ShamedByYouAgainSBY;1;1;0;1;0;0;0;0;1;0;1;0;bullshit susilo bambang yudhoyono apa game again people do not t need dewan perwakilan rakyat shamed by you again susilo bambang yudhoyono;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;t, shamed
3425;Yang kritis ditangkapin Negara Sinting...;1;1;0;1;0;0;0;0;1;0;1;0; kritis ditangkap negara sinting ;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;kritis
3427;Selalu inget, km bukan siapa siapa. Bukan apa apa. Jadi gaada pentingnya juga buat kamu tau.\n\nBut, I need belong to someone. Hahaha. Agony of loneliness huh? Teori nya pak kassin lagi nih? Geblek!';1;1;1;0;0;0;0;0;1;1;0;0;selalu ingat km bukan siapa siapa bukan apa apa jadi tidak ada pentingnya juga buat kamu tau but i need belong to someone  agony of loneliness  teori  pak kassin lagi nih geblek ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, agony, loneliness, kassin
3428;"Gelombang Tenaga Kerja Asing Asal Cina Berbondong-Bondong Memasuki Kota Kendari, Sulteng ; Duh...mirisnya nasib anak bangsaku !; #2019GantiPresiden";1;0;0;1;0;0;0;0;1;0;1;0;gelombang tenaga kerja asing asal cina berbondong bondong memasuki kota kendari sulawesi tengah  mirisnya nasib anak bangsaku ganti presiden;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;gelombang, berbondong, bondong, memasuki, kendari, mirisnya, bangsaku
