Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
Indonesia has doing better for this Sea Games. Malaysia was bring Indonesia angry, so eat the black storm from us #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;indonesia laku sea game malaysia bawa indonesia marah makan badai hitam malu malaysia
USER Gak tuh.. Aku ngelap mulutku pake taplak meja';0;0;0;0;0;0;0;0;0;0;0;0;kelap mulut pakai taplak meja
USER Gw kan un milih sosiologi ya fi, tp masa di sekolah pemantapannya semua matapelajaran ips harus diikutin. Kan rada bangke :(';0;1;0;0;0;0;0;0;0;0;0;0;uji nasional pilih sosiologi sekolah mantap mata ajar ilmu sosial bangkai
USER Seperti melihat punuk onta';0;0;0;0;0;0;0;0;0;0;0;0;lihat punuk unta
LGBT TIDAK HARUS DIDISKRIMINASI DI TEMPAT KERJA \xe2\x80\x93 MUJAHID\n\nGolongan LGBT (lesbian, gay, biseksual dan transgender) di Malaysia berhak menikmati hak yang sama sebagai warga negara ini dan... URL;0;0;0;0;0;0;0;0;0;0;0;0;lesbian gay biseksual transgender diskriminasi kerja mujahid golong lesbian gay biseksual transgender lesbian gay biseksual transgender malaysia hak nikmat hak warga negara suami
USER USER USER Karna cebong bukan ahli bully, yg ahli bully itu gerombolan kampret panik yg sampai skrg blm menemukan sosok yg pas pengganti jokowi.\nItu artinya jokowi wajib 2 periode.';1;1;0;1;0;0;0;0;1;0;1;0;kecebong ahli bully ahli bully gerombol kampret panik temu sosok pa ganti jokowi arti jokowi wajib periode
"USER Secuil ketulusan &amp; keikhlasan SANDIAGA UNO yg hx seorang wakil gubernur... dapat mmbuat sia""1000x pencitraan sang ambisius...";1;0;1;0;0;0;0;0;1;1;0;0;cuil tulu ikhlas sandiaga uno orang wakil gubernur sia x citra nyanyi ambisius
"If SBY doesn't call Prabowo ""Prab"" or ""Prabski"" then my life is bullshit.";0;1;0;0;0;0;0;0;0;0;0;0;susilo bambang yudhoyono panggil prabowo prabowo orangutan prabowo hidup omong kosong
Aku juga suka melakukan hal idiot bareng oppa\xf0\x9f\x92\x83\xf0\x9f\x98\x82 URL;0;0;0;0;0;0;0;0;0;0;0;0;also suka laku bodoh bareng oppa
USER Udah kuduga...selama kunyuk kunyuknya kolojengking durung modar yo ancen ngene iki...Gusti Allah mboten sare, makin melek karo hukum biadab kalah karo wong wong asu';1;1;0;1;0;0;0;0;1;0;1;0;duga kunyuk kunyuk kalajengking modar iya nyanyi nyanyi gusti allah tidur melek hukum biadab kalah orangutan orangutan anjing
"Saya suka video USER URL 'AHOK BEBAS' Anies Makin Terpuruk &amp; Terancam Gagal Jadi Gubernur Jika Sandi RESMI";1;0;1;0;0;0;0;0;1;1;0;0;suka video ahok prabayar bebas anies puruk ancam gagal gubernur sandi resmi
Wooyyy Njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! USER ckakakakak :D';1;1;0;1;0;0;0;1;0;0;1;0;anjing lacur laku bejat dasar dasar anak haram
RT USER USER USER USER penyusup di partai demokrat.;1;0;1;0;0;0;0;0;1;1;0;0;susup partai demokrat
Only a foolish leader makes people fight.Let's celebrate democracy together with love and peace.What is the importance for Indonesia.  pic.twitter.com/ixImhR3Pyw;0;0;0;0;0;0;0;0;0;0;0;0;orang pimpin bodoh orang tarung let raya demokrasi cinta damai indonesia
RT USER: kalo di catatan harian menantu sinting, lakban = laki banget, sementara itu lakban menurut definisi df USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 http\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0;catat menantu sinting lakban pria banget lakban df protokol hypertext transfer
anjir apaan sih musisi asli kakean cocot';1;1;1;0;0;0;0;0;1;1;0;0;anjir musisi asli cocot
ok but in all honesty munafik 2 is more sedih than horror i literally cried;0;0;0;0;0;0;0;0;0;0;0;0;oke jujur munafik sedih tahan horor menang
USER Awas budek musikan pake henset yy';0;0;0;0;0;0;0;0;0;0;0;0;awas budek dengar musik pakai headset iya iya
Mencari setitik cahaya dlm kegelapan terasa sulit tpi aku yakin aku pasti bisa menemukan nya dan insya allah aku sabar dlm pencarian ini';0;0;0;0;0;0;0;0;0;0;0;0;cari titik cahaya heart gelap asa sulit temu insya allah sabar heart cari suami
LO BANGSAT LO ANJING LO GAK BERADAB GAK AD AOTAK 0 BESAR DALAM SEGALA ASPEK HIDUP U RUINED SOMEONS LIFE AND UR STILL THINKKNG WR GONNA THINK LIKE YOU FUCK YOU SHUTLOADS FUCK  https://twitter.com/STARSHIP_STAFF/status/1190155164700696576ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,;1;1;1;0;0;0;0;0;1;1;0;0;bangsat anjing adab aotak gede heart aspek hidup wanita hancur hidup orang thinkkng wr pikir cinta shutloads cinta
Originally, Indonesians protested jokowi for his new proposed bill which carries heavy penalties for small infractions. Students were mad and they went to the street. Originally several months ago, many Indonesians consider jokowi stole election too. #JokowiMundur #saveindonesia;0;0;0;0;0;0;0;0;0;0;0;0;orang indonesia protes protes jokowi bon usul bawa hukum berat siswa langgar gila pergi jalan orang indonesia anggap jokowi curi milu jokowi mundur hemat indonesia
Isu PKI muncul semenjak adanya Tabloid Obor Rakyat, mulai saat itu Isu (fitnah) bahwa Jokowi sebagai keturunan PKI berkembang, sampai sekarang. dan akan selalu digunakan untuk menjatuhkan dan menyudutkan Presiden Jokowi. #Romahurmuziy;0;0;0;0;0;0;0;0;0;0;0;0;isu partai komunis indonesia muncul semenjak tabloid obor rakyat isu fitnah jokowi turun partai komunis indonesia kembang review jatuh sudut presiden jokowi romahurmuziy
morning, let's use your right to choose the parliament in today's election. suara anda menentukan nasib bangsa #indonesiaelection;0;0;0;0;0;0;0;0;0;0;0;0;pagi biar hak pilih parlemen milu milu suara nasib bangsa indonesia
Saya strongly sepakat. Masukkan saja, supaya ada persilangan budaya. Dosen-dosen lokal jgn mau besar dalam tempurung. Buktikan kalau dosen lokal punya kemampuan yang bisa dihitung.;0;0;0;0;0;0;0;0;0;0;0;0;sepakat masuk silang budaya dosen dosen lokal gede heart tempurung bukti dosen lokal hitung
"Dengan masuknya Jokowi sebagai tokoh muslim yang berpengaruh, Kepala Staf Kepresidenan, Jenderal (Purn) Moeldoko menganggap sebagai bukti perjuangan presiden kepada umat muslim di Indonesia.; #TokohMuslimBerpengaruh #TheMuslim500;";0;0;0;0;0;0;0;0;0;0;0;0;masuk jokowi tokoh muslim pengaruh kepala staf presiden jendral purna moeldoko anggap bukti juang presiden umat muslim indonesia tokoh muslim pengaruh muslim
"This is why the same government actively trying so set Indonesia's democracy two decades back - by removing direct election, no less. 

#IndonesianWay? Is that the things-are-never-what-we-say-it-is way? 

Shameless. https://twitter.com/Kemlu_RI/status/1202421426302509056ÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;perintah aktif usaha atur indonesia demokrasi doa dekade hapus pilih langsung indonesia pikir malu
USER USER USER USER USER Kita liatin aja cacing sarden sma cebong lgi nyari dukungan ke ulama.;1;1;0;1;0;0;0;0;1;0;1;0;kitd lihat cacing sarden kecebong cari dukung ulama
CAN I STOP MEETING NEW STUPID FUCKS? STOP FUCKING TRYING TO IMPRESS ME BABI OTAK CETEK IM NO ONE PUN LAH SIAL TAK KAGUM PUN BANGSAT SEMAK,,,,;0;1;0;0;0;0;0;0;0;0;0;0;henti temu bodoh cinta henti cinta coba kesan babi otak cetek sial kagum bangsat semak
USER Suka nutup mata. Kaga ditutup pun udah terlihat tertutup gara2 sipit /?';0;0;0;0;0;0;0;0;0;0;0;0;suka tutup mata tutup lihat tutup gara gara sipit
USER USER Emak lu jualan ya?\nBajingan.\nAnak pelacur kau rupanya';1;1;1;0;0;0;0;1;0;1;0;0;emak jual bajing anak lacur rupa
USER USER USER USER USER USER USER USER USER USER USER Rezim paling bejat ya Rezimnya USER, negara ancur kebanyakan import,\nRp nyungsep dibilang dollar yg menguat\nHarga sawit ancur;1;1;1;0;0;0;0;0;1;1;0;0;rezim pagar bejat rezim gatra hancur impor rupiah nyungsep bilang dolar kuat harga sawit hancur
USER muncul nih penyakit nya. Ini malah dari jam 7 malem. Kacrut. Mau nelpon 147 telpon mati juga. Kacrut banget dah.';1;1;0;1;0;0;0;0;1;0;1;0;muncul nih sakit nyanyi jam malam kacrut telpon telepon mati also kacrut banget
USER USER USER USER USER USER USER agama mana coba.....???;0;0;0;0;0;0;0;0;0;0;0;0;agama coba
"In before ""jarum halus Cina kafir"". I've been to Kelantan, Kelantanese are pretty chill. Except for the moral police. And football fans.";0;1;0;0;0;0;0;0;0;0;0;0;jarum halus cina kafir kunjung lantan lantan dingin kecuali polisi sepak bola moral fan
Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok;1;1;1;0;0;0;0;0;1;1;0;0;mudah mudah ketemu babi iwan bopeng mungut suara anjing ahok
USER USER Matamu picek, cukk..\nOra delok prestasli pak jokowi..\n\nGuoblokkk..!!\nTolol....!!';1;1;1;0;0;0;1;0;0;1;0;0;mata picek cuk lihat prestasi jokowi goblok tolol
Somewhere out there, FPI, HTI, & MUI members were secretly watching Miss World on RCTI;0;0;0;0;0;0;0;0;0;0;0;0;bela islam hizbut tahrir anggota indonesia majelis ulama indonesia diam diam tonton rindu dunia rajawali citra televisi indonesia
Sumber bahagia adalah duit kak tidak ingin munafik. Money can't but happiness but money can buy ferrari, sephora, even the cocote tonggo.They will never leave us. It's us who will take a different roads bcs we have another prioritiees while they are still remained as a performer.  https://twitter.com/cabecabrian/status/1205883447295668224ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;sumber bahagia duit kakak munafik uang bahagia uang beli ferrari sephora cocote tonggo tinggal ambil jalan beda milik prioritiees lie orang main
"USER rajin sholat &amp; berhijab itu hukumnya wajib.\nkita gatau kenapa dia jadi lesbi mungkin dia punya alasan tersendiri yang bikin dia kayak gitu dan orang lain gabisa paham. perasaan tetap perasaan. jadi yang bisa memandang dia cuma Allah bukan";0;0;0;0;0;0;0;0;0;0;0;0;rajin salat hijab hukum wajib kitd industri lesbian ala kayak orang lie paham asa difference asa pandang allah
Allahu Akbar Gaduh Karena Ahok Rakyat Bersama FPI Bubarkan GMBI Copot Kapolda Jabar penjarakan ahok;1;0;0;1;0;0;0;0;1;0;0;1;allahu akbar gaduh ahok rakyat front bela islam bubar gera masyarakat indonesia copot kepala polisi daerah jabar penjara ahok
Haha true but still she don't have to tell that person. Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ dasar kampungan Ã°ÂÂÂ;0;1;0;0;0;0;0;0;0;0;0;0;memberitahu orang dasar dasar kampung
BODO AMAT BNGS GUE LAGI UAS URL;1;1;1;0;0;0;0;0;1;1;0;0;bodoh bangsa uji semester
Bengkalis Jadi Tuan Rumah PIOS, Diperkirakan 3.000 Mahasiswa Kampus Islam Riau-Kepri Ikut;0;0;0;0;0;0;0;0;0;0;0;0;bengkal tuan rumah pekan ilmiah olahraga seni mahasiswa mahasiswa kampus islam riau pulau riau
BUDAYA KOTA SOLO:;0;0;0;0;0;0;0;0;0;0;0;0;budaya kota
"Team Kagum Hotels lagi di acara Turnament Golf Gubernur Cup 2018 @ Bandung Giri Gahana Golf &amp; Resort Ã°???";0;0;0;0;0;0;0;0;0;0;0;0;tim kagum hotel acara turnamen golf gubernur cup bandung giri gahana golf resort
gw harus bilang Babi Ahok apa dong selain kafir, gw hanya pengen gerombolannyA Babi Ahok merasakan bagaiamana klo di anjing2in, Bangsat2in;1;1;0;1;1;0;0;0;0;0;1;0;bilang babi ahok kafir gerombol babi ahok anjing anjing bangsat bangsatin
WHY IS EVERYBODY ALWAYS SAYING THAT MY FACE ON AVA LOOKS LIKE LUCINTA LUNA?!;0;0;0;0;0;0;0;0;0;0;0;0;orang wajah ava lihat lucinta luna
"USER USER Kalo kejadian disini, mungkin juga kalian yg triak paling lantang ""pmrth pro aseng"" duluan pas ditawari bantuan asing. Bikin posko ini itu yg intinya malah ngomporin keluarga korban sue pmrth. Bilang 15 hari kelamaan, harusnya 3";0;0;0;0;0;0;0;0;0;0;0;0;also teriak pagar lantang perintah pro asing pa tawar bantu asing posko nyanyi inti kompor keluarga korban suek perintah bilang
He didn't even mention ur bts and these armys melalak2 mcm anjing;1;1;0;1;0;0;0;0;1;0;1;0;bts army lalak lalak anjing
Saya ke pick wgl sekali doang, mungkin mata dia picek pas pick saya.';1;1;1;0;0;0;1;0;0;1;0;0;pilih cinta mata picek pa pilih
Dosa di rumah atau di tempat privasi kamu, itu kamu dengan Tuhan. \n\nTapi, jgn mempengaruhi budaya songsang ini kepada mereka yg tidak bersetuju denganmu dan jgnlah merosakkan sistem kekeluargaan normal manusia.\n\nTolak budaya LGBT \xf0\x9f\x8f\xb3\xef;0;0;0;0;0;0;0;0;0;0;0;0;dosa rumah privasi tuhan pengaruh budaya nyanyi tuju rusak sistem keluarga normal manusia tolak budaya lesbian gay transgender biseksual
USER USER USER Susu monyet liar yee';0;0;0;0;0;0;0;0;0;0;0;0;susu monyet bohong iya
"USER USER USER Dalam beberapa hal banyak silang pendapat ulama,tp yg tidak silang pendapat adalah diantaranya salat di awal waktu &amp; menikah";0;0;0;0;0;0;0;0;0;0;0;0;heart silang ulama silang salat meni
USER USER Bisa ular juga protein. Enzim babi juga.';0;0;0;0;0;0;0;0;0;0;0;0;protein also ular enzim babi also
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;1;1;1;0;0;0;0;0;1;1;0;0; 
Jadi gue itu punya grup di whatsapp. Grup MSGI alias Minority Sexual and Gender Identity. Jadi ya isinya kebanyakan gay sama lesbi. Yang diomongin apa aja. Semuanya. Ya sex. Politik, diskriminasi, faith, religion dll.';0;0;0;0;0;0;0;0;0;0;0;0;grup whatsapp grup msgi alias hak minoritas identitas seksual gender isi gay lesbian bicara politik seks diskriminasi iman agama lie lie
"Ini Daftar Lengkap 14 Proyek yang Dicoret Jokowi dari PSN; ;";0;0;0;0;0;0;0;0;0;0;0;0;pt nyanyi lengkap proyek coret jokowi main jar stasiun
"Presiden Jongos..slalu nunggu aba"" tuan Cina nya..apalagi yg dibantai Muslim bukan Cina Kafir.!";1;1;1;0;1;1;0;0;0;1;0;0;presiden jongos tunggu aba tuan cina bantai muslim cina kafir
"Back to fpi. Why they sounds bigger than hti and pks? 

They're not necessarily bigger. Pks is now hiding behind the bush, because obvious ideological different with nation's. And pks are limited to political party ethics";1;0;0;1;1;0;0;0;0;0;1;0;bela islam dengar tahan hizbut tahrir indonesia partai adil sejahtera partai adil sejahtera sembunyi semak semak ideologi beda bangsa partai adil sejahtera bata etika partai politik
 USER I support you and against radical people who use religion as a shield of political issues!! shame on you FPI & HTI;1;0;0;1;1;0;0;0;0;0;1;0;dukung hadap orang orang radikal agama tameng isu politik malu bela islam hizbut tahrir indonesia
USER USER Juga bani onta, kaum bumi datar, dll';1;1;0;1;0;0;0;0;1;0;1;0;also ban unta kaum bumi datar lie lie
RT  USER: There is no limit to the amount of bullshits within SBY's tweets.;1;1;1;0;0;0;0;0;1;1;0;0;bata bullshit susilo bambang yudhoyono twit
Pada akhirnya, dia menganut agama Buddha, namun, dia banyak tahu tentang ajaran agama Islam, Kristen, Hindu, dan Konghucu. Like her parents, dia meyakini bahwa semua agama di dunia ini adalah benar, tidak ada yg baik dan buruk, tidak ada ajaran agama yg;0;0;0;0;0;0;0;0;0;0;0;0;anut agama buddha industri ajar agama islam kristen hindu konghucu orang tua agama dunia nyanyi buruk ajar agama
Jual beli tanpa ada ijab dan qabul yang biasa kita buat tu disebut jual beli al-Mu'athoh. Disisi Mazhab Syafie tak sah sebenarnya. Tapi ada beberapa ulama Mazhab Syafie seperti al-Nawawi, al-Baghawi etc kata sah. Pandangan mereka inilah yang dipakai sekara;0;0;0;0;0;0;0;0;0;0;0;0;jual beli ijab kabul kitd jual beli al mu athoh sisi mazhab syafii sah ulama mazhab syafii al nawawi al baghawi dll sah pandang pakai kara
USER USER USER USER USER USER USER USER Yg gubernur lama kebanyakan direcokin di demo demo orang Bodoh yg pake surban!!!!lah gubernur yg sekarang 8 bulan ngapain aja????cuma ongkang2 di kantor ka;1;1;1;0;0;0;0;0;1;1;0;0;gubernur recok demo demo orangutan bodoh pakai serban gubernur ongkang ongkang kantor kakak
RT USER: USER USER hey, u okay? macam org sinting aja hehehehehe kup tau';0;1;0;0;0;0;0;0;0;0;0;0;ok orangutan sinting kup tau
Jadi memang banyak yg bikin FF atau AU menjurus ke anggota \xf0\x9f\x8c\x88\xf0\x9f\x8c\x88 yang jujur gua nikmatin bacanya (karena gua support lgbt, doesn't mean I'm not normal ya). I used to it, temen gua banyak soalnya yg 'terang-terangan'. Kenapa sam;0;0;0;0;0;0;0;0;0;0;0;0;fan fiction tau jurus anggota jujur nikmat baca dukung lesbian gay biseksual transgender arti normal teman terang terang
i do believe in myself all what they have done on DPR and this full suckin' case is a big conspiration, bullshit!;1;1;0;1;0;0;0;0;1;0;1;0;percaya laku dewan wakil rakyat suckin penuh konspirasi omong kosong gede
"USER Udeeeh kebiasaan sebelum tidur mobile data &amp; wifi off, all apps removed. Baru tadi malam kacrut.\n\nLol wne nunggu yang X Plus aje \xf0\x9f\xa4\xaa\xf0\x9f\x98\x8d'";0;1;0;0;0;0;0;0;0;0;0;0;tidur data wifi ponsel aplikasi hapus malam kacrut anggur tunggu x
Lol kunyuk k jepang buat nnton RV toh \xf0\x9f\x98\x82\xf0\x9f\x98\x82';0;1;0;0;0;0;0;0;0;0;0;0;kunyuk jepang nonton tv
dude what the fuck this mindset is so fucked up. at what base is someone's dad deserves his daughter's virginity just because he loves his daughter so much?? ga masuk akal bangsat. sayangnya itu beda lah anjing i hope you'll never have a daughter bcs god knows what'll hapen,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck pola pikir acau pangkal ayah orang layak perawan putri cinta putri masuk akal bangsat sayang beda anjing harap anak perempuan tuhan industri
"Pas Olivia nongol,\n""Lucu bangettttttt setan""\n\nSHUUUSH \xe2\x98\x9d\xef\xb8\x8f\n\nOke.'";0;1;0;0;0;0;0;0;0;0;0;0;pa olivia nongol lucu banget setan shuuush oke
Ã°ÂÂÂpfff such a kampungan pipol, i believe you cant drink vodka blee.. I know, that xxxx right?;1;1;1;0;0;0;0;0;1;1;0;0;orang kampung percaya minum vodka blee xxxx
USER USER USER Susah bang, jawa uda dipegang jokowi, antek dia semua, sedihhh sih';1;0;1;0;0;0;0;0;1;1;0;0;susah bang jawa pegang jokowi antek sedih
resep ganteng? mandi di jamban.';0;0;0;0;0;0;0;0;0;0;0;0;resep ganteng mandi jamban
Hanya antek dan kaki tangan komunis yg tak punya hati perut URL;1;0;0;1;0;1;0;0;0;0;1;0;antek kesemek serbi komunis hati perut
"indeed, Indonesia is in implicit illness! Islamophobia, injustice, into idiot idol.
#jokowiMUNDUR";0;1;0;0;0;0;0;0;0;0;0;0;indonesia sakit implisit islamophobia ketidakadilan tolol idola jokowi mundur
USER Hauahahaha muke banci kecoa kafir z\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3';1;1;1;0;1;0;1;1;0;1;0;0;muka banci kecoak kafir z
Ketika prof USER bahas fiksi yg tidak menyinggung agama tertentu tetiba ramai seolah2 penistaan, tp Bu Suk yg jelas2 merendahkan azan, hijab, syariat islam gk berkoar, SITU SEHAT??? #ILCJokowiPrabowoBerbalasPantun;1;0;1;0;1;0;0;0;0;1;0;0;bahas prof fiksi singgung agama ramai olah olah nista bu suka rendah azan jilbab syariat islam koar sehat indonesia klub acara prabowo balas pantun
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018 ; DM";0;0;0;0;0;0;0;0;0;0;0;0;warga badui hasil kena pajak selesai tradisi seba pendopo perintah kabupaten lebak temu gubernur banten wahidin halim nyanyi sabtu seba baduy direct message
There is no such thing like democracy in Papua. Papua doesn't belong to Indonesia in the first place. All the money generated by stealing all resources are being send to Java as Java doesn't have any. Let's be honest? You don't belong there. It's not yours!!;1;0;0;1;0;0;0;0;1;0;1;0;demokrasi papua papua milik indonesia uang hasil curi sumber daya kirim java java milik biar jujur milik milik
Usir aja nih cina satu. Ki gila pamungkas dibui gara-gara anti cina. Lha ini cina udh numpang di negeri ini, malah... URL;1;0;1;0;0;1;0;0;0;0;0;1;usir nih cina ki gila pamungkas bui gara gara anti cina nyanyi cina tumpang negeri suami
USER ngeri banget itu, ati ati nek, berdoa semoga depok aman, semoga aja isinya bukan bom beneran, semoga ga ada apa apa\nya allah bulan puasa gini bikin ga tenang aja si ya :(';0;0;0;0;0;0;0;0;0;0;0;0;ngeri banget hati hati nek doa moga depok aman moga isi bom moga allah puasa tenang
Dukungan lingkungan. Kurangnya imunisasi, kasih sayang yang cukup dan kebutuhan ekonomi dapat mempengaruhi nafsu makan, kebutuhan kesehatan.;0;0;0;0;0;0;0;0;0;0;0;0;dukung lingkung imunisasi kasih sayang butuh ekonomi pengaruh nafsu makan butuh sehat
so I guess #2019GantiPresiden is a false prophecy.;0;0;0;0;0;0;0;0;0;0;0;0;presiden ganti nubuat palsu
USER USER Apa arti pertanyaanmu itu? Jelaskan.. saya tunggu 2 menit ya... ga ada jawaban berati benar lo itu BENCONG gembel warnet.. hahahah....';1;1;1;0;0;0;0;1;0;1;0;0;arti tunggu menit arti bencong gembel warung internet
So the bangsat of the day award goes to this asshole rite here. May everyobe give him infinite fucks ÃÂ°ÃÂ¸ÃÂÃÂ ÃÂ¢ÃÂÃÂº fakyu  pic.twitter.com/ifeF8Br1Qh,,,,;0;1;0;0;0;0;0;0;0;0;0;0;bangsat harga pergi ritus bajing orang bata fuck fuck
"Barbar people, bad attitude, bad integrity, bad country
#SEAGames2017 #ShameOnYouMalaysia";0;0;0;0;0;0;0;0;0;0;0;0;barbar orang jahat sea game sikap buruk integritas negara buruk malu malaysia
Terkadang kita harus terpaksa senyum disaat hati tak bisa untuk tersenyum. Bukan munafik, melainkan hanya ingin terlihat baik2 saja. :)';0;0;0;0;0;0;0;0;0;0;0;0;terkadang paksa senyum hati review senyum munafik lie lihat
i'm trying to compensate sins i did back then i'm trying not to do it again but those ppl i cared about?!??fuck my feelings i guess bangsat kau,,,,;0;1;0;0;0;0;0;0;0;0;0;0;coba imbang dosa laku usaha laku orang orang peduli asa bangsat
rude, but true RT  USER: #2012wish Genocide for seven generations of FPI, HTI and PKS members;1;0;0;1;1;0;0;0;0;0;0;1;kasar wish genosida tujuh generasi bela islam hizbut tahrir indonesia partai adil sejahtera anggota
"Ganjar Pranowo dilaporkan ke Polisi;";0;0;0;0;0;0;0;0;0;0;0;0;ganjar pranowo lapor polisi
im crying again over a fucking photo on website fuck ikonics are you happy now bangsat anjing thats our little happy pill at least i can still see him on the website but now hes gone litERALLY GONE EVERYWHERE ARE YOU FUCKING HAPPY ARE YOU SATISFIED,,,,;0;1;0;0;0;0;0;0;0;0;0;0;menang foto cinta ikonics situs kau senang bangsat anjing pil bahagia lihat situs web lenyap harfiah pergi cinta bahagia puas
Siapa yg pengen di sodok memeknya? Chat yuk di WA: 089638309670 BBM:ANDIBLZ #sange #horny #jomblo #tante #janda #cewek #chatsex #kontol #sex';0;1;0;0;0;0;0;0;0;0;0;0;sodok memek chat ayo wa bahan bakar minyak andiblz sange rangsang jomlo tante janda wanita chat seks kontol seks
USER kalo avatarnya sarap kebanyakan main sama ojek:)';0;1;0;0;0;0;0;0;0;0;0;0;avatarnya sarap ojek utama
USER USER Pemilu sudah dekat, semua jadi halal, begitulah komunis bekerja';0;0;0;0;0;0;0;0;0;0;0;0;pilih halal komunis kerja
"MUNDUR dari sekarang pak Gatot &amp; bersaing sehat dgn Pk Jokowi";1;0;1;0;0;0;0;0;1;1;0;0;mundur gatot saing sehat jokowi
USER Sebab johor antara negeri paling pesat pembangunan, penting untuk ada golongan professional yang menjaga agama.;0;0;0;0;0;0;0;0;0;0;0;0;johor negeri pagar pesat bangun review golong profesional jaga agama
Dukung #2019GantiPresiden, Yusril: Kelompok Islam Tertindas di Era Jokowi;1;0;1;0;0;0;0;0;1;1;0;0;dukung ganti presiden yusril kelompok islam tindas era jokowi
In the run-up to the April election, Jokowi increasingly used the state apparatus to clamp down on expressions of dissent, such as the #2019GantiPresiden (#2019ChangePresidents or 2019GP) movement, which started off as a viral Twitter hashtag. https://quillette.com/2019/06/06/indonesias-unlikely-democracy-remains-resilient/ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;jalan april jokowi milu aparat negara tekan ekspresi beda ganti presiden ubah presiden orang gp gera twitter tagar virus
"USER Critical Eleven, Posesif, Habibie &amp; Ainun, Laskar Pelangi, Marlina si Pembunuh Dalam Empat Babak, Sekala Niskala, My Idiot Brother, film-filmnya Ernest juga kocak tuh wajib ditonton'";0;0;0;0;0;0;0;0;0;0;0;0;kriti sebelas posesif habibie ainun laskar pelangi marlina bunuh heart babak sekala niskala tolol saudara film film ernest also kocak wajib tonton
Bajingan sekali kok drivernya itu. Sorry nggak pantes disebut driver, karena driver sifatnya universal. Kasihan yg lain yg udah kerja bener nanti kena, kita ganti selanjuttnya jadi bangsat aja';1;1;1;0;0;0;0;0;1;1;0;0;bajing sopir maaf sopir sopir sifat kasihan universal lie kerja kena kitd ganti bangsat
tae, ngechord d blkgnya capo wkk';0;1;0;0;0;0;0;0;0;0;0;0;tai ngechord capo
Aku berlindung kepada Allah dari godaan setan yang terkutuk \nDengan menyebut nama Allah Yang Maha Pengasih lagi Maha Penyayang';0;0;0;0;0;0;0;0;0;0;0;0;lindung allah goda setan kutuk nama allah maha asih maha sayang
Troubling candidates aboind for  commissioners of Komnas HAM. Numerous linked to corruption and religious extremism (from HTI & FPI).  pic.twitter.com/9AzmC7C00C;1;0;0;1;1;0;0;0;0;0;1;0;ganggu calon aboind komisaris komisi nasional hak asasi manusia kait korupsi ekstrem agama hizbut tahrir indonesia front bela islam
"Semua ada xD"" USER: Anjing tai monyet babi bangsat sialan keparat bitch loser stupid crazy son-of-bitch bastard. Fuck you, back off.,,,,";0;1;0;0;0;0;0;0;0;0;0;0;xd anjing tai monyet babi bangsat sial keparat jalang cundang bodoh anak gila jalang bajing cinta mundur
USER Sibuk eue';0;1;0;0;0;0;0;0;0;0;0;0;sibuk ngewe
USER Hahaa baru tau, biasa cuma mentok di cangkem atau cocot ahhahahha';0;1;0;0;0;0;0;0;0;0;0;0;tau mentok cangkem cocot
Exactly. Masalah sdh menular ke Indo. Kalo kamu Trump supporters maka kamu adh religious fanatic, spt FPI/HTI, atau pendukung Prabowo. Exactly to shut you up to discuss the merit. The level of Hypocrisy is sickening.;1;1;0;1;1;0;0;0;0;0;1;0;persis tular indonesia dukung truf agama fanatik bela islam hizbut tahrir indonesia dukung prabowo persis tutup bahas meni tingkat munafik muak
USER USER Anjir gue juga lupa sih, kelewatan bener asw jarinya. Sampe gue mute, pokoknya dia sadar gue mute. Uke pokoknya, terakhir jadi Bella kalo ga salah dnnya?';0;1;0;0;0;0;0;0;0;0;0;0;anjir also lupa anjing jari bisu pokok sadar bisu oke pokok bella shalat dnanya
Allah SWT benci kafir, mengajarkan cocok2 penis dengan banyak istri, gemar mengazab, dan menjanjikan rampasan;1;1;0;1;1;0;0;1;0;0;1;0;allah subhanahu wa taala benci kafir ajar cocok cocok penis istri gemar azab rampas janji
